=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Survey: AI,GOA,EBS_SHELF,EBS_SLOPE,NBS"
"Year: 2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1980"
"Common Name: spiny dogfish"
=========================================================================
"Survey","Year","Cruise Join ID","Haul Join ID","Catch Join ID","Cruise Number","Vessel Number","Haul Number","Starting Latitude (dd)","Starting Longitude (dd)","Ending Latitude (dd)","Ending Longitude (dd)","Stratum","Stratum INPFC Area","Stratum Min Depth (m)","Stratum Max Depth (m)","Stratum Description","Stratum Regulatory Area Name","Stratum Type","Domain","Density","Gear Performance","Satisfactory Gear Performance","Gear Performance Note","Gear Depth","Bottom Depth","Species Code","Common Name","Scientific Name","Length (mm)","Frequency","Sex","Sample Type","Length Type","akfin_load_date"
GOA,2007,-624,-3599,-69643,200701,143,176,59.56542,-152.7997,59.57785,-152.7903,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",41,49,310,spiny dogfish,Squalus suckleyi,890,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3599,-69643,200701,143,176,59.56542,-152.7997,59.57785,-152.7903,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",41,49,310,spiny dogfish,Squalus suckleyi,850,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3599,-69643,200701,143,176,59.56542,-152.7997,59.57785,-152.7903,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",41,49,310,spiny dogfish,Squalus suckleyi,910,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3599,-69643,200701,143,176,59.56542,-152.7997,59.57785,-152.7903,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",41,49,310,spiny dogfish,Squalus suckleyi,990,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3600,-69658,200701,143,177,59.68917,-152.3978,59.67863,-152.4138,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,-5.8,N,"Light footrope contact",66,74,310,spiny dogfish,Squalus suckleyi,1020,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3601,-69678,200701,143,178,59.66045,-152.4406,59.64782,-152.451,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,-5.8,N,"Light footrope contact",68,76,310,spiny dogfish,Squalus suckleyi,850,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3609,-69833,200701,143,186,59.1361,-152.09599,59.13021,-152.0712,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",152,160,310,spiny dogfish,Squalus suckleyi,780,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3609,-69833,200701,143,186,59.1361,-152.09599,59.13021,-152.0712,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",152,160,310,spiny dogfish,Squalus suckleyi,970,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3610,-69847,200701,143,187,59.12946,-151.5619,59.11648,-151.55341,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",45,53,310,spiny dogfish,Squalus suckleyi,860,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3611,-69871,200701,143,188,59.06084,-151.3933,59.06184,-151.368,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",60,67,310,spiny dogfish,Squalus suckleyi,780,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3611,-69871,200701,143,188,59.06084,-151.3933,59.06184,-151.368,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",60,67,310,spiny dogfish,Squalus suckleyi,1010,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3612,-69892,200701,143,189,58.85353,-151.5797,58.85677,-151.6044,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",139,146,310,spiny dogfish,Squalus suckleyi,740,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3613,-69911,200701,143,190,58.79285,-151.95869,58.79313,-151.9832,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",141,148,310,spiny dogfish,Squalus suckleyi,790,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3615,-69958,200701,143,192,58.54081,-151.50101,58.5344,-151.5219,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",168,175,310,spiny dogfish,Squalus suckleyi,720,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3617,-69987,200701,143,194,58.71117,-152.1329,58.70979,-152.1584,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",125,132,310,spiny dogfish,Squalus suckleyi,820,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3618,-70031,200701,143,195,58.64046,-151.7753,58.64083,-151.80029,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",132,139,310,spiny dogfish,Squalus suckleyi,750,4,Male,1,5,24-SEP-19
GOA,2007,-624,-3618,-70031,200701,143,195,58.64046,-151.7753,58.64083,-151.80029,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",132,139,310,spiny dogfish,Squalus suckleyi,790,2,Male,1,5,24-SEP-19
GOA,2007,-624,-3618,-70031,200701,143,195,58.64046,-151.7753,58.64083,-151.80029,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",132,139,310,spiny dogfish,Squalus suckleyi,720,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3618,-70031,200701,143,195,58.64046,-151.7753,58.64083,-151.80029,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",132,139,310,spiny dogfish,Squalus suckleyi,780,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3619,-70048,200701,143,196,58.44029,-151.66209,58.4322,-151.6445,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",180,187,310,spiny dogfish,Squalus suckleyi,800,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3620,-70059,200701,143,197,58.45371,-151.9122,58.44444,-151.89571,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",84,91,310,spiny dogfish,Squalus suckleyi,710,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3621,-70079,200701,143,198,58.39964,-152.00529,58.38775,-152.0164,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",102,109,310,spiny dogfish,Squalus suckleyi,890,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3625,-70148,200701,143,202,58.15381,-152.2278,58.14281,-152.21381,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,179,310,spiny dogfish,Squalus suckleyi,850,1,Male,1,5,24-SEP-19
GOA,2009,-636,-5273,-124226,200901,143,63,54.12266,-161.5977,54.11737,-161.6174,210,Shumagin,201,300,"Shumagin Slope",WESTERN GOA,SLOPE,,,0,Y,"Good performance",215,220,310,spiny dogfish,Squalus suckleyi,710,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8024,-217577,201101,143,215,59.92217,-152.44753,59.9109,-152.4617,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",41,47,310,spiny dogfish,Squalus suckleyi,840,8,Male,1,5,24-SEP-19
GOA,2011,-667,-8024,-217577,201101,143,215,59.92217,-152.44753,59.9109,-152.4617,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",41,47,310,spiny dogfish,Squalus suckleyi,930,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8024,-217577,201101,143,215,59.92217,-152.44753,59.9109,-152.4617,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",41,47,310,spiny dogfish,Squalus suckleyi,780,2,Female,1,5,24-SEP-19
GOA,2011,-667,-8028,-217706,201101,143,219,59.01195,-151.41108,59.01087,-151.38598,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",137,144,310,spiny dogfish,Squalus suckleyi,830,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8029,-217776,201101,143,220,59.07555,-151.14823,59.0767,-151.17407,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,1.1,Y,"Minor hang(s)",86,92,310,spiny dogfish,Squalus suckleyi,650,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8030,-217781,201101,143,221,59.2797,-151.15952,59.27353,-151.13673,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,6.1,Y,"Depth change over tow exceeds survey defined limits",231,238,310,spiny dogfish,Squalus suckleyi,760,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8030,-217781,201101,143,221,59.2797,-151.15952,59.27353,-151.13673,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,6.1,Y,"Depth change over tow exceeds survey defined limits",231,238,310,spiny dogfish,Squalus suckleyi,710,2,Female,1,5,24-SEP-19
GOA,2011,-667,-8030,-217781,201101,143,221,59.2797,-151.15952,59.27353,-151.13673,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,6.1,Y,"Depth change over tow exceeds survey defined limits",231,238,310,spiny dogfish,Squalus suckleyi,730,2,Female,1,5,24-SEP-19
GOA,2011,-667,-8030,-217781,201101,143,221,59.2797,-151.15952,59.27353,-151.13673,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,6.1,Y,"Depth change over tow exceeds survey defined limits",231,238,310,spiny dogfish,Squalus suckleyi,760,1,Female,1,5,24-SEP-19
GOA,2011,-667,-8033,-217894,201101,143,224,59.19077,-150.2619,59.20243,-150.27323,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,1.1,Y,"Minor hang(s)",140,146,310,spiny dogfish,Squalus suckleyi,740,1,Female,1,5,24-SEP-19
GOA,2011,-667,-8034,-217913,201101,143,225,59.07095,-150.58335,59.0752,-150.55888,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",103,109,310,spiny dogfish,Squalus suckleyi,720,2,Female,1,5,24-SEP-19
GOA,2011,-667,-8066,-218631,201101,143,257,58.22813,-149.79935,58.22475,-149.77438,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,1.1,Y,"Minor hang(s)",62,70,310,spiny dogfish,Squalus suckleyi,700,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8069,-218728,201101,143,260,58.31078,-150.33782,58.31577,-150.35335,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,1.12,Y,"Hauled back early due to hang(s)",44,51,310,spiny dogfish,Squalus suckleyi,790,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8069,-218728,201101,143,260,58.31078,-150.33782,58.31577,-150.35335,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,1.12,Y,"Hauled back early due to hang(s)",44,51,310,spiny dogfish,Squalus suckleyi,810,1,Male,1,5,24-SEP-19
GOA,2013,-686,-10562,-300170,201301,143,282,55.71806,-134.20927,55.71835,-134.23259,151,Southeastern,101,200,"Prince of Wales Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",148,153,310,spiny dogfish,Squalus suckleyi,630,1,Female,1,5,24-SEP-19
GOA,2013,-686,-10562,-300170,201301,143,282,55.71806,-134.20927,55.71835,-134.23259,151,Southeastern,101,200,"Prince of Wales Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",148,153,310,spiny dogfish,Squalus suckleyi,750,2,Female,1,5,24-SEP-19
GOA,2013,-687,-9942,-278801,201301,176,13,53.4361,-166.05452,53.43867,-166.03465,210,Shumagin,201,300,"Shumagin Slope",WESTERN GOA,SLOPE,,,0,Y,"Good performance",204,210,310,spiny dogfish,Squalus suckleyi,670,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3638,-70321,200701,143,215,57.51943,-150.395,57.51006,-150.4129,134,Kodiak,101,200,"Kodiak Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",178,185,310,spiny dogfish,Squalus suckleyi,850,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3646,-70484,200701,143,223,58.32,-150.9001,58.30896,-150.8882,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",53,62,310,spiny dogfish,Squalus suckleyi,790,2,Male,1,5,24-SEP-19
GOA,2007,-624,-3646,-70484,200701,143,223,58.32,-150.9001,58.30896,-150.8882,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",53,62,310,spiny dogfish,Squalus suckleyi,800,3,Male,1,5,24-SEP-19
GOA,2007,-624,-3648,-70513,200701,143,225,58.10802,-151.30521,58.1183,-151.3053,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,3.13,Y,"Alaskan crab pot",140,147,310,spiny dogfish,Squalus suckleyi,850,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3651,-70596,200701,143,228,58.38151,-151.1564,58.39424,-151.15601,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",111,117,310,spiny dogfish,Squalus suckleyi,760,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3895,-72891,200701,143,241,59.89577,-149.1991,59.8827,-149.1964,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",184,191,310,spiny dogfish,Squalus suckleyi,830,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3898,-72969,200701,143,244,59.7813,-149.06441,59.77996,-149.09019,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",181,188,310,spiny dogfish,Squalus suckleyi,800,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3899,-72995,200701,143,245,59.75089,-149.0463,59.76412,-149.0493,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",180,187,310,spiny dogfish,Squalus suckleyi,570,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3899,-72995,200701,143,245,59.75089,-149.0463,59.76412,-149.0493,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",180,187,310,spiny dogfish,Squalus suckleyi,710,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3901,-73059,200701,143,247,59.09437,-150.7662,59.08934,-150.7422,33,Kodiak,1,100,"Kenai Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",159,166,310,spiny dogfish,Squalus suckleyi,720,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3905,-73115,200701,143,251,58.50636,-150.7485,58.50451,-150.7746,131,Kodiak,101,200,"Portlock Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",101,108,310,spiny dogfish,Squalus suckleyi,730,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8073,-218811,201101,143,264,58.36828,-150.83508,58.35742,-150.84837,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",63,71,310,spiny dogfish,Squalus suckleyi,820,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8236,-221915,201101,143,298,60.24707,-145.51485,60.24585,-145.48528,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",13,21,310,spiny dogfish,Squalus suckleyi,800,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8236,-221915,201101,143,298,60.24707,-145.51485,60.24585,-145.48528,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",13,21,310,spiny dogfish,Squalus suckleyi,850,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8236,-221915,201101,143,298,60.24707,-145.51485,60.24585,-145.48528,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",13,21,310,spiny dogfish,Squalus suckleyi,860,1,Male,1,5,24-SEP-19
GOA,2011,-667,-8243,-222066,201101,143,305,59.93657,-141.58443,59.94177,-141.56098,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",58,65,310,spiny dogfish,Squalus suckleyi,840,3,Male,1,5,24-SEP-19
GOA,2011,-667,-8243,-222066,201101,143,305,59.93657,-141.58443,59.94177,-141.56098,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",58,65,310,spiny dogfish,Squalus suckleyi,810,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3919,-73430,200701,143,265,59.94022,-147.20889,59.92689,-147.2106,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",152,158,310,spiny dogfish,Squalus suckleyi,770,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3919,-73430,200701,143,265,59.94022,-147.20889,59.92689,-147.2106,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",152,158,310,spiny dogfish,Squalus suckleyi,740,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3919,-73430,200701,143,265,59.94022,-147.20889,59.92689,-147.2106,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",152,158,310,spiny dogfish,Squalus suckleyi,760,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3919,-73430,200701,143,265,59.94022,-147.20889,59.92689,-147.2106,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",152,158,310,spiny dogfish,Squalus suckleyi,900,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3920,-73449,200701,143,266,60.05383,-146.6178,60.0499,-146.6427,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",107,114,310,spiny dogfish,Squalus suckleyi,870,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3920,-73449,200701,143,266,60.05383,-146.6178,60.0499,-146.6427,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",107,114,310,spiny dogfish,Squalus suckleyi,700,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3920,-73449,200701,143,266,60.05383,-146.6178,60.0499,-146.6427,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",107,114,310,spiny dogfish,Squalus suckleyi,790,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3920,-73449,200701,143,266,60.05383,-146.6178,60.0499,-146.6427,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",107,114,310,spiny dogfish,Squalus suckleyi,950,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3920,-73449,200701,143,266,60.05383,-146.6178,60.0499,-146.6427,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",107,114,310,spiny dogfish,Squalus suckleyi,970,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3921,-73478,200701,143,267,60.20191,-146.2083,60.20085,-146.2354,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",98,105,310,spiny dogfish,Squalus suckleyi,750,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3921,-73478,200701,143,267,60.20191,-146.2083,60.20085,-146.2354,140,Yakutat,101,200,"Middleton Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",98,105,310,spiny dogfish,Squalus suckleyi,960,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3924,-73542,200701,143,270,60.29359,-145.6953,60.29346,-145.72231,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",8,16,310,spiny dogfish,Squalus suckleyi,860,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3924,-73542,200701,143,270,60.29359,-145.6953,60.29346,-145.72231,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",8,16,310,spiny dogfish,Squalus suckleyi,870,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3924,-73542,200701,143,270,60.29359,-145.6953,60.29346,-145.72231,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",8,16,310,spiny dogfish,Squalus suckleyi,930,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3928,-73626,200701,143,274,59.65644,-141.6853,59.66472,-141.6955,141,Yakutat,101,200,"Yakataga Shelf",EASTERN GOA,SHELF,,,-6,N,"Unspecified problems",,104,310,spiny dogfish,Squalus suckleyi,810,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3929,-73654,200701,143,275,59.86611,-141.5269,59.87838,-141.51331,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",20,28,310,spiny dogfish,Squalus suckleyi,630,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3929,-73654,200701,143,275,59.86611,-141.5269,59.87838,-141.51331,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",20,28,310,spiny dogfish,Squalus suckleyi,690,3,Female,1,5,24-SEP-19
GOA,2007,-624,-3929,-73654,200701,143,275,59.86611,-141.5269,59.87838,-141.51331,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",20,28,310,spiny dogfish,Squalus suckleyi,710,4,Female,1,5,24-SEP-19
GOA,2007,-624,-3929,-73654,200701,143,275,59.86611,-141.5269,59.87838,-141.51331,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",20,28,310,spiny dogfish,Squalus suckleyi,760,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3929,-73654,200701,143,275,59.86611,-141.5269,59.87838,-141.51331,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",20,28,310,spiny dogfish,Squalus suckleyi,780,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3929,-73654,200701,143,275,59.86611,-141.5269,59.87838,-141.51331,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",20,28,310,spiny dogfish,Squalus suckleyi,800,4,Female,1,5,24-SEP-19
GOA,2007,-624,-3929,-73654,200701,143,275,59.86611,-141.5269,59.87838,-141.51331,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",20,28,310,spiny dogfish,Squalus suckleyi,860,4,Female,1,5,24-SEP-19
GOA,2007,-624,-3929,-73654,200701,143,275,59.86611,-141.5269,59.87838,-141.51331,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",20,28,310,spiny dogfish,Squalus suckleyi,950,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3931,-73692,200701,143,277,59.25012,-140.0183,59.24988,-140.04449,142,Yakutat,101,200,"Yakutat Flats",EASTERN GOA,SHELF,,,0,Y,"Good performance",124,131,310,spiny dogfish,Squalus suckleyi,680,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3932,-73716,200701,143,278,59.44111,-140.22639,59.4514,-140.24339,240,Yakutat,201,300,"Yakutat Gullies",EASTERN GOA,GULLY,,,0,Y,"Good performance",226,232,310,spiny dogfish,Squalus suckleyi,650,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3935,-73784,200701,143,281,59.16535,-139.2025,59.15673,-139.1821,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",68,75,310,spiny dogfish,Squalus suckleyi,600,1,Male,1,5,24-SEP-19
GOA,2007,-624,-3935,-73784,200701,143,281,59.16535,-139.2025,59.15673,-139.1821,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",68,75,310,spiny dogfish,Squalus suckleyi,770,3,Male,1,5,24-SEP-19
GOA,2007,-624,-3935,-73784,200701,143,281,59.16535,-139.2025,59.15673,-139.1821,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",68,75,310,spiny dogfish,Squalus suckleyi,840,2,Male,1,5,24-SEP-19
GOA,2007,-624,-3935,-73784,200701,143,281,59.16535,-139.2025,59.15673,-139.1821,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",68,75,310,spiny dogfish,Squalus suckleyi,740,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3935,-73784,200701,143,281,59.16535,-139.2025,59.15673,-139.1821,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",68,75,310,spiny dogfish,Squalus suckleyi,770,4,Female,1,5,24-SEP-19
GOA,2007,-624,-3935,-73784,200701,143,281,59.16535,-139.2025,59.15673,-139.1821,40,Yakutat,1,100,"Yakutat Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",68,75,310,spiny dogfish,Squalus suckleyi,820,3,Female,1,5,24-SEP-19
GOA,2007,-624,-3936,-73803,200701,143,282,59.06126,-138.67509,59.06472,-138.6996,142,Yakutat,101,200,"Yakutat Flats",EASTERN GOA,SHELF,,,0,Y,"Good performance",115,120,310,spiny dogfish,Squalus suckleyi,790,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3936,-73803,200701,143,282,59.06126,-138.67509,59.06472,-138.6996,142,Yakutat,101,200,"Yakutat Flats",EASTERN GOA,SHELF,,,0,Y,"Good performance",115,120,310,spiny dogfish,Squalus suckleyi,810,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3936,-73803,200701,143,282,59.06126,-138.67509,59.06472,-138.6996,142,Yakutat,101,200,"Yakutat Flats",EASTERN GOA,SHELF,,,0,Y,"Good performance",115,120,310,spiny dogfish,Squalus suckleyi,870,2,Female,1,5,24-SEP-19
GOA,2007,-624,-3937,-73826,200701,143,283,58.70027,-138.5097,58.6906,-138.4915,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",125,132,310,spiny dogfish,Squalus suckleyi,740,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3937,-73826,200701,143,283,58.70027,-138.5097,58.6906,-138.4915,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",125,132,310,spiny dogfish,Squalus suckleyi,860,1,Female,1,5,24-SEP-19
GOA,2007,-624,-3938,-73843,200701,143,284,58.53779,-138.3513,58.55135,-138.3504,143,Yakutat,101,200,"Fairweather Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",117,124,310,spiny dogfish,Squalus suckleyi,630,1,Female,1,5,24-SEP-19
