Year,Project,Station_No,Trip_No,Set_No,Lat,Long,Avg_Depth_fms,hooks_tot,hooks_bait,hooks_bare,hooks_inval,sable_no,dogf_no,PSS_no
2008,Chatham Sablefish LL Survey,39,3,10,57.600467,-134.72735,224,1109,580,148,47,269,0,1
2008,Chatham Sablefish LL Survey,4,1,10,56.662917,-134.5799,369,1113,529,186,33,301,0,1
2008,Chatham Sablefish LL Survey,41,3,9,57.694217,-134.8789,282,1118,586,133,52,305,0,5
2008,Chatham Sablefish LL Survey,42,3,8,57.733967,-134.885683,290,1118,769,57,38,221,0,2
2008,Chatham Sablefish LL Survey,43,3,5,57.7629,-134.76595,281,1125,421,109,54,499,0,0
2008,Chatham Sablefish LL Survey,44,3,7,57.7722,-134.812883,271,1119,657,111,45,249,0,5
2008,Chatham Sablefish LL Survey,45,3,6,57.789967,-134.833733,284,1110,523,113,22,380,0,1
2008,Chatham Sablefish LL Survey,46,3,4,57.83175,-134.81465,252,1109,447,181,17,409,0,2
2008,Chatham Sablefish LL Survey,47,3,3,57.844167,-134.765583,258,1114,378,147,21,521,0,0
2008,Chatham Sablefish LL Survey,49,3,2,57.87995,-134.78095,268,1119,332,151,21,535,0,4
2008,Chatham Sablefish LL Survey,5,1,11,56.705383,-134.551733,377,1117,569,156,32,328,0,0
2008,Chatham Sablefish LL Survey,51,3,1,57.940667,-134.8021,280,1138,298,199,28,574,0,1
2008,Chatham Sablefish LL Survey,52,1,3,56.232,-134.454667,394,1097,209,213,24,579,0,0
2008,Chatham Sablefish LL Survey,53,1,7,56.447567,-134.498183,386,1107,424,205,37,350,0,0
2008,Chatham Sablefish LL Survey,54,1,5,56.328833,-134.5705,349,1110,356,244,7,188,0,0
2008,Chatham Sablefish LL Survey,55,1,2,56.109117,-134.50915,286,1112,59,364,14,572,1,0
2008,Chatham Sablefish LL Survey,56,1,6,56.406283,-134.599883,305,1107,280,297,28,424,0,0
2008,Chatham Sablefish LL Survey,57,1,4,56.252167,-134.412333,377,1116,439,195,27,423,0,0
2008,Chatham Sablefish LL Survey,58,1,1,56.135,-134.579833,295,1098,535,143,2,354,0,0
2008,Chatham Sablefish LL Survey,6,1,13,56.676533,-134.426683,293,1124,271,241,30,495,0,0
2008,Chatham Sablefish LL Survey,7,1,14,56.719867,-134.441617,263,1107,605,148,19,235,0,1
2008,Chatham Sablefish LL Survey,8,1,12,56.750717,-134.552967,397,1121,607,133,40,279,0,0
2008,Chatham Sablefish LL Survey,9,2,1,56.733667,-134.474333,356,1124,182,330,28,530,0,0
2008,Clarence Sablefish LL Survey,11,2,13,54.806167,-131.6965,260,1120,29,481,45,492,1,0
2008,Clarence Sablefish LL Survey,12,2,11,54.838,-131.880167,221,1113,1,829,64,127,0,0
2008,Clarence Sablefish LL Survey,14,2,14,54.864167,-131.71,230,1120,39,442,45,501,2,0
2008,Clarence Sablefish LL Survey,15,2,15,54.873833,-131.942167,236,1123,7,853,33,136,1,0
2008,Clarence Sablefish LL Survey,16,2,16,54.9135,-131.927167,232,1108,3,884,28,71,2,0
2008,Clarence Sablefish LL Survey,17,2,17,54.927333,-131.861,226,1112,6,842,65,83,0,0
2008,Clarence Sablefish LL Survey,18,2,18,54.9045,-131.804,226,1114,2,879,33,93,0,0
2008,Clarence Sablefish LL Survey,2,2,7,54.688333,-131.951167,200,1115,43,550,64,352,7,0
2008,Clarence Sablefish LL Survey,20,1,13,55.013333,-131.723333,220,1122,7,754,33,232,6,0
2008,Clarence Sablefish LL Survey,21,1,14,55.067667,-131.8235,227,1127,2,926,43,117,2,0
2008,Clarence Sablefish LL Survey,26,1,15,55.159667,-131.909667,210,1125,232,423,13,233,10,0
2008,Clarence Sablefish LL Survey,27,1,16,55.255333,-131.929333,199,1127,13,735,41,246,5,0
2008,Clarence Sablefish LL Survey,3,2,9,54.753,-131.729667,212,1099,1,768,49,205,2,0
2008,Clarence Sablefish LL Survey,30,1,17,55.293167,-131.934667,233,1128,2,991,14,77,1,0
2008,Clarence Sablefish LL Survey,31,1,18,55.330667,-132.000667,241,1126,0,966,24,113,2,0
2008,Clarence Sablefish LL Survey,33,1,19,55.3675,-131.982667,220,1119,0,1034,29,31,2,0
2008,Clarence Sablefish LL Survey,35,1,2,55.4055,-131.982667,249,1120,0,943,11,133,3,0
2008,Clarence Sablefish LL Survey,36,1,1,55.421833,-131.953,243,1116,84,691,58,191,7,2
2008,Clarence Sablefish LL Survey,37,1,3,55.474167,-131.985167,241,1109,70,690,49,196,10,0
2008,Clarence Sablefish LL Survey,39,1,4,55.525333,-132.143667,274,1127,0,880,6,173,3,0
2008,Clarence Sablefish LL Survey,4,2,8,54.7195,-131.733833,209,1113,2,791,31,191,2,0
2008,Clarence Sablefish LL Survey,41,1,12,55.548,-132.152667,247,1124,57,710,41,151,10,0
2008,Clarence Sablefish LL Survey,43,1,11,55.516833,-132.160167,210,1130,40,620,55,234,10,1
2008,Clarence Sablefish LL Survey,44,1,10,55.589167,-132.249667,283,1126,10,726,42,298,4,0
2008,Clarence Sablefish LL Survey,46,1,9,55.6075,-132.275,303,1116,47,836,34,147,2,0
2008,Clarence Sablefish LL Survey,47,1,7,55.579,-132.2775,260,1124,25,830,48,152,2,0
2008,Clarence Sablefish LL Survey,48,1,8,55.623667,-132.260833,342,983,2,708,36,200,1,0
2008,Clarence Sablefish LL Survey,49,1,6,55.648667,-132.284,339,1125,0,893,67,152,0,0
2008,Clarence Sablefish LL Survey,5,2,10,54.795333,-131.713167,227,1115,7,815,35,182,4,0
2008,Clarence Sablefish LL Survey,50,1,5,55.631667,-132.312333,343,1125,1,939,52,107,2,0
2008,Clarence Sablefish LL Survey,52,2,1,54.525167,-132.676167,201,1092,201,289,7,268,20,0
2008,Clarence Sablefish LL Survey,53,2,2,54.466333,-132.583667,205,1108,20,440,125,361,14,0
2008,Clarence Sablefish LL Survey,54,2,3,54.474167,-132.361333,198,1079,58,333,19,547,15,0
2008,Clarence Sablefish LL Survey,55,2,5,54.508167,-131.815833,193,1103,4,683,28,236,7,0
2008,Clarence Sablefish LL Survey,56,2,6,54.532,-131.798333,190,1105,9,676,26,277,4,0
2008,Clarence Sablefish LL Survey,57,2,4,54.651667,-131.688833,229,1125,4,828,47,159,8,0
2008,Clarence Sablefish LL Survey,6,2,12,54.799333,-131.843667,216,1109,2,842,37,149,4,0
2009,Chatham Sablefish LL Survey,1,1,8,56.533383,-134.577467,286,1112,232,396,40,347,0,0
2009,Chatham Sablefish LL Survey,10,2,15,56.811833,-134.529833,381,1122,448,204,24,318,0,0
2009,Chatham Sablefish LL Survey,13,2,13,56.8415,-134.512833,216,1121,455,256,40,301,0,0
2009,Chatham Sablefish LL Survey,15,2,12,56.905333,-134.6395,364,1099,689,83,4,261,0,0
2009,Chatham Sablefish LL Survey,16,2,11,56.903,-134.562333,361,1117,254,266,23,474,0,1
2009,Chatham Sablefish LL Survey,18,2,10,57.033333,-134.711167,341,1096,364,265,53,317,0,0
2009,Chatham Sablefish LL Survey,19,2,9,57.048,-134.732167,334,1114,353,240,22,391,0,0
2009,Chatham Sablefish LL Survey,21,2,8,57.124833,-134.701,347,1084,327,241,32,398,0,0
2009,Chatham Sablefish LL Survey,22,2,6,57.168,-134.79,319,1113,506,153,68,244,0,4
2009,Chatham Sablefish LL Survey,23,2,5,57.214833,-134.674333,391,1128,418,215,102,313,0,3
2009,Chatham Sablefish LL Survey,24,2,7,57.256167,-134.675167,233,1126,284,226,38,367,0,4
2009,Chatham Sablefish LL Survey,25,2,4,57.298833,-134.666333,276,1093,448,156,37,326,0,0
2009,Chatham Sablefish LL Survey,27,2,1,57.337333,-134.745833,386,1103,576,100,7,374,0,0
2009,Chatham Sablefish LL Survey,28,2,3,57.333333,-134.712167,284,1114,571,134,12,330,0,0
2009,Chatham Sablefish LL Survey,29,2,2,57.347167,-134.616,290,1108,418,158,83,357,0,1
2009,Chatham Sablefish LL Survey,3,1,9,56.5905,-134.52185,357,1110,222,358,7,465,0,0
2009,Chatham Sablefish LL Survey,30,3,14,57.3559,-134.6538,292,1111,542,146,76,276,0,0
2009,Chatham Sablefish LL Survey,32,3,15,57.399983,-134.766617,347,1125,595,129,83,231,0,0
2009,Chatham Sablefish LL Survey,33,3,13,57.448467,-134.691883,292,1127,804,63,22,161,0,0
2009,Chatham Sablefish LL Survey,35,3,12,57.5491,-134.701367,270,1116,658,104,88,232,0,0
2009,Chatham Sablefish LL Survey,37,3,11,57.565167,-134.752183,315,1123,621,111,50,278,0,2
2009,Chatham Sablefish LL Survey,39,3,10,57.6,-134.727833,214,1104,536,125,68,303,0,2
2009,Chatham Sablefish LL Survey,4,1,10,56.6943,-134.5818,371,1107,287,309,58,408,0,0
2009,Chatham Sablefish LL Survey,41,3,9,57.694567,-134.87835,284,1129,530,129,33,396,0,1
2009,Chatham Sablefish LL Survey,42,3,8,57.732167,-134.884467,292,1118,507,125,61,351,0,1
2009,Chatham Sablefish LL Survey,43,3,7,57.76345,-134.765417,279,1123,550,159,42,284,0,2
2009,Chatham Sablefish LL Survey,44,3,6,57.7716,-134.812833,272,1094,780,39,31,197,0,1
2009,Chatham Sablefish LL Survey,45,3,5,57.789167,-134.8365,285,1124,643,111,59,261,0,0
2009,Chatham Sablefish LL Survey,46,3,4,57.8295,-134.814217,253,1107,544,108,44,360,0,1
2009,Chatham Sablefish LL Survey,47,3,2,57.867167,-134.753333,251,1078,519,119,39,322,0,1
2009,Chatham Sablefish LL Survey,49,3,3,57.8796,-134.7815,268,1122,466,170,28,358,0,4
2009,Chatham Sablefish LL Survey,5,1,11,56.707433,-134.554033,378,1102,197,345,38,437,0,0
2009,Chatham Sablefish LL Survey,51,3,1,57.9405,-134.802183,282,1125,375,252,31,397,0,2
2009,Chatham Sablefish LL Survey,52,1,3,56.234017,-134.457,392,1115,307,231,12,510,0,0
2009,Chatham Sablefish LL Survey,53,1,7,56.452267,-134.499733,385,1113,295,298,26,466,0,0
2009,Chatham Sablefish LL Survey,54,1,5,56.30745,-134.5841,352,1114,143,311,64,311,0,1
2009,Chatham Sablefish LL Survey,55,1,1,56.087333,-134.508667,287,1121,182,342,42,436,0,0
2009,Chatham Sablefish LL Survey,56,1,6,56.43745,-134.606467,305,1113,448,188,46,287,0,0
2009,Chatham Sablefish LL Survey,57,1,4,56.252083,-134.413783,379,1113,299,248,30,436,0,1
2009,Chatham Sablefish LL Survey,58,1,2,56.107167,-134.582,294,1108,161,281,31,483,0,1
2009,Chatham Sablefish LL Survey,6,1,14,56.678933,-134.43005,299,1115,247,272,56,437,0,0
2009,Chatham Sablefish LL Survey,7,1,13,56.7215,-134.442733,264,1116,423,244,19,373,0,1
2009,Chatham Sablefish LL Survey,8,1,12,56.7519,-134.554033,398,1110,250,297,17,485,0,0
2009,Chatham Sablefish LL Survey,9,2,14,56.758667,-134.4865,356,1106,338,279,63,372,0,0
2009,Clarence Sablefish LL Survey,11,2,9,54.8325,-131.6955,261,1125,20,514,28,421,18,0
2009,Clarence Sablefish LL Survey,12,2,6,54.837833,-131.880333,220,1115,12,855,35,115,29,0
2009,Clarence Sablefish LL Survey,14,2,5,54.842833,-131.711,230,1119,88,467,17,381,22,0
2009,Clarence Sablefish LL Survey,15,2,4,54.849333,-131.940667,239,1108,6,958,11,31,22,0
2009,Clarence Sablefish LL Survey,16,2,3,54.907333,-131.927667,232,1108,3,981,28,19,8,0
2009,Clarence Sablefish LL Survey,17,2,2,54.920167,-131.860333,227,1108,1,973,12,46,15,0
2009,Clarence Sablefish LL Survey,18,2,1,54.92065,-131.802933,225,1111,4,898,9,43,23,0
2009,Clarence Sablefish LL Survey,2,2,12,54.662667,-131.904167,199,1136,333,312,32,261,105,0
2009,Clarence Sablefish LL Survey,20,1,13,54.988167,-131.712333,219,1122,0,800,29,185,15,0
2009,Clarence Sablefish LL Survey,21,1,14,55.047833,-131.817667,229,1121,2,946,17,77,15,0
2009,Clarence Sablefish LL Survey,26,1,15,55.183167,-131.901333,212,1124,109,682,18,76,20,0
2009,Clarence Sablefish LL Survey,27,1,16,55.254667,-131.9295,197,1115,17,715,58,201,15,0
2009,Clarence Sablefish LL Survey,3,2,11,54.726667,-131.73,210,1131,17,737,15,136,121,0
2009,Clarence Sablefish LL Survey,30,1,17,55.317833,-131.929,234,1124,1,988,26,59,5,0
2009,Clarence Sablefish LL Survey,31,1,18,55.330167,-132.000667,241,1130,0,1067,20,20,0,0
2009,Clarence Sablefish LL Survey,33,1,19,55.367333,-131.982833,220,1126,2,1051,28,29,1,0
2009,Clarence Sablefish LL Survey,35,1,12,55.406333,-131.982,249,1118,0,957,31,96,6,0
2009,Clarence Sablefish LL Survey,36,1,11,55.401333,-131.934,255,1129,0,805,28,170,45,0
2009,Clarence Sablefish LL Survey,37,1,10,55.473667,-131.983833,241,1125,20,809,58,141,7,0
2009,Clarence Sablefish LL Survey,39,1,9,55.5015,-132.135167,273,1126,4,915,15,99,3,0
2009,Clarence Sablefish LL Survey,4,2,10,54.699,-131.734667,208,1101,0,813,22,111,49,0
2009,Clarence Sablefish LL Survey,41,1,7,55.535167,-132.114167,244,1129,34,618,32,221,67,2
2009,Clarence Sablefish LL Survey,43,1,8,55.544333,-132.175167,212,1107,250,441,43,117,89,0
2009,Clarence Sablefish LL Survey,44,1,6,55.569333,-132.226833,286,1125,7,609,36,292,109,1
2009,Clarence Sablefish LL Survey,46,1,5,55.583333,-132.253167,312,1128,3,910,14,121,10,0
2009,Clarence Sablefish LL Survey,47,1,3,55.601667,-132.295667,252,1115,19,830,15,158,3,0
2009,Clarence Sablefish LL Survey,48,1,4,55.602,-132.240167,338,1116,72,557,34,399,2,0
2009,Clarence Sablefish LL Survey,49,1,2,55.647833,-132.284,341,1111,2,926,28,117,0,0
2009,Clarence Sablefish LL Survey,5,2,8,54.773,-131.7115,227,1122,8,830,64,118,38,0
2009,Clarence Sablefish LL Survey,50,1,1,55.652833,-132.317833,360,1128,0,979,28,62,1,0
2009,Clarence Sablefish LL Survey,52,2,16,54.524833,-132.676167,200,1129,190,391,12,391,13,0
2009,Clarence Sablefish LL Survey,53,2,17,54.466333,-132.585667,205,1110,89,311,12,432,27,0
2009,Clarence Sablefish LL Survey,54,2,18,54.474333,-132.362167,197,1121,151,279,37,501,25,0
2009,Clarence Sablefish LL Survey,55,2,14,54.4825,-131.816333,193,1129,34,589,7,331,42,0
2009,Clarence Sablefish LL Survey,56,2,15,54.509,-131.7995,187,1112,2,732,16,121,89,0
2009,Clarence Sablefish LL Survey,57,2,13,54.628333,-131.692833,230,1106,28,828,2,114,20,0
2009,Clarence Sablefish LL Survey,6,2,7,54.775667,-131.845333,215,1110,7,888,4,66,47,0
2010,Chatham Sablefish LL Survey,1,1,7,56.547333,-134.5765,288,1131,502,174,14,373,0,0
2010,Chatham Sablefish LL Survey,10,2,15,56.813167,-134.5305,382,1125,477,239,54,301,0,0
2010,Chatham Sablefish LL Survey,13,2,13,56.8415,-134.5125,218,1125,478,287,19,175,0,0
2010,Chatham Sablefish LL Survey,15,2,12,56.906667,-134.6395,363,1123,399,252,12,430,0,0
2010,Chatham Sablefish LL Survey,16,2,11,56.9033,-134.562417,362,1128,293,294,35,360,0,1
2010,Chatham Sablefish LL Survey,18,2,10,57.035167,-134.710333,343,1122,377,370,60,282,0,0
2010,Chatham Sablefish LL Survey,19,2,9,57.046933,-134.731683,346,1127,531,233,56,235,0,0
2010,Chatham Sablefish LL Survey,21,2,8,57.1255,-134.700833,347,1121,288,303,32,448,0,2
2010,Chatham Sablefish LL Survey,22,2,4,57.189683,-134.806433,320,1127,626,78,43,243,0,0
2010,Chatham Sablefish LL Survey,23,2,6,57.186833,-134.691917,409,1118,647,132,87,189,0,0
2010,Chatham Sablefish LL Survey,24,2,7,57.255667,-134.674333,221,1131,405,222,26,284,0,2
2010,Chatham Sablefish LL Survey,25,2,5,57.297,-134.665333,275,1128,345,264,52,362,0,0
2010,Chatham Sablefish LL Survey,27,2,1,57.338367,-134.746333,384,1127,416,170,20,452,0,0
2010,Chatham Sablefish LL Survey,28,2,3,57.3335,-134.712583,286,1126,523,251,22,227,0,1
2010,Chatham Sablefish LL Survey,29,2,2,57.347,-134.615667,290,1117,426,149,26,371,0,1
2010,Chatham Sablefish LL Survey,3,1,6,56.586,-134.521833,357,1110,296,408,45,344,0,0
2010,Chatham Sablefish LL Survey,30,3,14,57.329583,-134.65665,291,1114,606,148,17,268,0,2
2010,Chatham Sablefish LL Survey,32,3,15,57.398333,-134.766767,346,1112,527,198,41,285,0,0
2010,Chatham Sablefish LL Survey,33,3,13,57.423983,-134.69405,289,1120,577,94,43,344,0,0
2010,Chatham Sablefish LL Survey,35,3,11,57.548417,-134.70175,288,1116,731,88,34,211,0,0
2010,Chatham Sablefish LL Survey,37,3,12,57.564583,-134.752433,322,1129,753,69,52,218,0,1
2010,Chatham Sablefish LL Survey,39,3,10,57.598333,-134.726783,225,1127,553,144,37,305,0,1
2010,Chatham Sablefish LL Survey,4,1,5,56.6935,-134.580167,370,1137,227,307,12,554,0,0
2010,Chatham Sablefish LL Survey,41,3,9,57.694167,-134.875667,278,1119,583,104,21,380,0,0
2010,Chatham Sablefish LL Survey,42,3,8,57.73245,-134.884567,290,1119,630,140,42,265,0,1
2010,Chatham Sablefish LL Survey,43,3,5,57.762833,-134.766017,279,1115,522,111,31,382,0,2
2010,Chatham Sablefish LL Survey,44,3,7,57.769617,-134.812483,271,1119,856,38,29,162,0,0
2010,Chatham Sablefish LL Survey,45,3,6,57.78945,-134.834883,283,1108,591,84,27,349,0,0
2010,Chatham Sablefish LL Survey,46,3,4,57.8297,-134.813867,254,1124,547,101,9,382,0,1
2010,Chatham Sablefish LL Survey,47,3,2,57.845167,-134.766817,261,1106,384,170,54,401,0,0
2010,Chatham Sablefish LL Survey,49,3,3,57.880683,-134.7811,267,1122,332,144,18,521,0,1
2010,Chatham Sablefish LL Survey,5,1,4,56.705,-134.552,377,1116,393,258,2,440,0,0
2010,Chatham Sablefish LL Survey,51,3,1,57.941333,-134.8025,279,1105,358,188,39,465,0,0
2010,Chatham Sablefish LL Survey,52,1,11,56.258333,-134.454667,395,1109,453,265,14,324,0,0
2010,Chatham Sablefish LL Survey,53,1,9,56.447667,-134.4985,386,1105,178,395,118,398,0,0
2010,Chatham Sablefish LL Survey,54,1,12,56.3365,-134.565833,312,1124,431,188,40,322,0,1
2010,Chatham Sablefish LL Survey,55,1,13,56.111667,-134.508833,286,1120,154,293,19,618,0,0
2010,Chatham Sablefish LL Survey,56,1,8,56.435333,-134.604833,305,1121,366,224,15,447,0,0
2010,Chatham Sablefish LL Survey,57,1,10,56.277667,-134.412167,378,1120,445,200,34,399,0,0
2010,Chatham Sablefish LL Survey,58,1,14,56.135333,-134.58,295,1117,426,132,39,412,0,0
2010,Chatham Sablefish LL Survey,6,1,2,56.677,-134.426833,296,1121,86,444,12,454,0,0
2010,Chatham Sablefish LL Survey,7,1,1,56.720333,-134.4415,263,1088,356,267,0,348,0,0
2010,Chatham Sablefish LL Survey,8,1,3,56.750167,-134.553167,398,1131,196,412,41,419,0,0
2010,Chatham Sablefish LL Survey,9,2,14,56.7585,-134.486333,358,1118,440,178,29,332,0,0
2010,Clarence Sablefish LL Survey,11,2,10,54.806467,-131.696267,260,1103,18,657,36,343,9,0
2010,Clarence Sablefish LL Survey,12,2,11,54.811717,-131.886083,219,1125,0,910,10,75,20,0
2010,Clarence Sablefish LL Survey,14,2,9,54.8635,-131.71125,228,1125,14,535,10,471,15,0
2010,Clarence Sablefish LL Survey,15,2,2,54.851,-131.940667,236,1065,0,781,52,96,15,0
2010,Clarence Sablefish LL Survey,16,2,4,54.89005,-131.93055,231,1108,1,963,14,27,17,0
2010,Clarence Sablefish LL Survey,17,2,3,54.935283,-131.859967,226,1122,1,930,22,81,5,0
2010,Clarence Sablefish LL Survey,18,2,1,54.90645,-131.803167,226,1114,2,625,8,324,7,0
2010,Clarence Sablefish LL Survey,2,2,17,54.66375,-131.90435,200,1123,134,596,3,132,149,0
2010,Clarence Sablefish LL Survey,20,1,18,55.0125,-131.7215,219,1086,2,720,60,211,3,0
2010,Clarence Sablefish LL Survey,21,1,19,55.071833,-131.825,229,1128,0,914,23,114,8,0
2010,Clarence Sablefish LL Survey,26,1,17,55.182667,-131.901667,230,1126,78,624,41,134,38,0
2010,Clarence Sablefish LL Survey,27,1,13,55.2545,-131.929,197,1122,124,467,37,340,66,1
2010,Clarence Sablefish LL Survey,3,2,12,54.727,-131.732167,211,1109,0,871,6,126,16,0
2010,Clarence Sablefish LL Survey,30,1,14,55.318333,-131.929333,228,1108,1,1003,35,50,2,0
2010,Clarence Sablefish LL Survey,31,1,16,55.330667,-132.001167,237,1113,0,1020,28,44,2,0
2010,Clarence Sablefish LL Survey,33,1,15,55.368167,-131.982333,220,1116,2,1025,13,37,2,0
2010,Clarence Sablefish LL Survey,35,1,11,55.4325,-131.9875,250,1109,1,950,37,86,3,0
2010,Clarence Sablefish LL Survey,36,1,12,55.401167,-131.934167,250,1099,65,741,25,187,9,0
2010,Clarence Sablefish LL Survey,37,1,10,55.4875,-132.028333,238,1106,67,705,25,154,8,0
2010,Clarence Sablefish LL Survey,39,1,9,55.525167,-132.143667,274,1118,21,750,33,165,33,0
2010,Clarence Sablefish LL Survey,4,2,15,54.68605,-131.748767,210,1125,2,922,9,107,13,0
2010,Clarence Sablefish LL Survey,41,1,7,55.549167,-132.157,238,1119,99,583,56,204,16,0
2010,Clarence Sablefish LL Survey,43,1,8,55.543167,-132.174667,217,1093,91,479,19,167,59,0
2010,Clarence Sablefish LL Survey,44,1,6,55.5905,-132.2505,287,1116,13,612,38,312,24,0
2010,Clarence Sablefish LL Survey,46,1,4,55.609833,-132.276667,324,1116,1,988,42,59,3,0
2010,Clarence Sablefish LL Survey,47,1,5,55.6055,-132.298167,260,1116,58,709,45,176,20,0
2010,Clarence Sablefish LL Survey,48,1,3,55.633667,-132.260167,340,1098,5,718,74,244,4,1
2010,Clarence Sablefish LL Survey,49,1,2,55.649,-132.284333,341,1120,1,972,50,75,1,0
2010,Clarence Sablefish LL Survey,5,2,14,54.796283,-131.713267,226,1099,1,838,17,200,2,0
2010,Clarence Sablefish LL Survey,50,1,1,55.653167,-132.318833,357,1107,2,858,63,135,0,0
2010,Clarence Sablefish LL Survey,52,2,6,54.525167,-132.631667,201,1110,181,414,11,285,12,0
2010,Clarence Sablefish LL Survey,53,2,18,54.466767,-132.58725,205,1110,158,350,10,341,11,0
2010,Clarence Sablefish LL Survey,54,2,5,54.4735,-132.404333,198,1124,274,564,10,38,5,0
2010,Clarence Sablefish LL Survey,55,2,7,54.48155,-131.814967,195,1120,12,885,8,112,26,0
2010,Clarence Sablefish LL Survey,56,2,8,54.509083,-131.8009,189,1101,13,859,31,50,17,0
2010,Clarence Sablefish LL Survey,57,2,16,54.651133,-131.6893,229,1100,9,826,23,156,21,0
2010,Clarence Sablefish LL Survey,6,2,13,54.782117,-131.843833,217,1128,6,772,24,195,34,0
2011,Chatham Sablefish LL Survey,1,1,8,56.548267,-134.5752,292,1124,211,218,62,498,0,0
2011,Chatham Sablefish LL Survey,10,2,2,56.783117,-134.530133,384,1093,154,217,48,568,0,0
2011,Chatham Sablefish LL Survey,13,2,3,56.8215,-134.5135,221,1097,404,143,35,300,0,1
2011,Chatham Sablefish LL Survey,15,2,4,56.8835,-134.640167,361,1110,217,191,51,594,0,0
2011,Chatham Sablefish LL Survey,16,2,5,56.876333,-134.562667,358,1105,254,225,22,508,0,2
2011,Chatham Sablefish LL Survey,18,2,6,57.033767,-134.71125,344,1117,431,174,54,336,0,1
2011,Chatham Sablefish LL Survey,19,2,7,57.047833,-134.731833,352,1115,612,110,41,224,0,4
2011,Chatham Sablefish LL Survey,21,2,8,57.097267,-134.7022,348,1130,316,246,61,464,0,1
2011,Chatham Sablefish LL Survey,22,2,9,57.167333,-134.79,320,1116,628,100,49,252,0,0
2011,Chatham Sablefish LL Survey,23,2,10,57.1875,-134.691,418,1135,770,88,86,146,0,1
2011,Chatham Sablefish LL Survey,24,2,11,57.256667,-134.675,225,1116,312,280,37,310,0,4
2011,Chatham Sablefish LL Survey,25,2,12,57.275667,-134.6655,276,1122,404,177,38,389,1,0
2011,Chatham Sablefish LL Survey,27,2,15,57.311333,-134.747167,385,1117,536,137,24,296,0,4
2011,Chatham Sablefish LL Survey,28,2,13,57.330167,-134.712167,273,1135,649,110,13,194,0,0
2011,Chatham Sablefish LL Survey,29,2,14,57.352717,-134.616733,289,1120,287,189,71,433,0,0
2011,Chatham Sablefish LL Survey,3,1,9,56.5876,-134.521683,356,1127,316,168,12,487,0,1
2011,Chatham Sablefish LL Survey,30,3,14,57.356167,-134.65405,287,1112,419,266,72,299,0,0
2011,Chatham Sablefish LL Survey,32,3,15,57.376133,-134.767633,348,1114,428,234,45,300,0,0
2011,Chatham Sablefish LL Survey,33,3,13,57.422917,-134.6936,288,1094,362,163,113,395,0,0
2011,Chatham Sablefish LL Survey,35,3,12,57.51915,-134.700983,314,1107,498,155,60,327,0,0
2011,Chatham Sablefish LL Survey,37,3,11,57.537467,-134.753217,325,1105,531,132,20,354,0,0
2011,Chatham Sablefish LL Survey,39,3,10,57.576917,-134.7009,223,1106,494,184,26,335,0,0
2011,Chatham Sablefish LL Survey,4,1,12,56.692367,-134.579833,370,1126,274,298,28,473,0,0
2011,Chatham Sablefish LL Survey,41,3,9,57.691333,-134.837117,273,1110,522,175,79,291,0,1
2011,Chatham Sablefish LL Survey,42,3,8,57.732683,-134.8849,281,1121,356,179,70,464,0,1
2011,Chatham Sablefish LL Survey,43,3,7,57.7394,-134.762983,281,1106,330,214,50,460,0,0
2011,Chatham Sablefish LL Survey,44,3,5,57.747733,-134.81355,272,1122,325,155,31,554,0,0
2011,Chatham Sablefish LL Survey,45,3,6,57.764917,-134.836883,284,1109,596,95,22,342,0,0
2011,Chatham Sablefish LL Survey,46,3,4,57.803967,-134.811017,255,1122,409,169,27,442,0,1
2011,Chatham Sablefish LL Survey,47,3,2,57.845083,-134.765733,254,1107,385,179,30,451,0,1
2011,Chatham Sablefish LL Survey,49,3,3,57.858633,-134.786883,268,1119,344,195,46,492,0,0
2011,Chatham Sablefish LL Survey,5,1,13,56.67775,-134.5523,375,1109,59,491,120,408,0,0
2011,Chatham Sablefish LL Survey,51,3,1,57.919233,-134.797133,280,1062,314,212,37,433,0,1
2011,Chatham Sablefish LL Survey,52,1,3,56.232083,-134.455667,395,1115,211,206,32,546,0,0
2011,Chatham Sablefish LL Survey,53,1,6,56.4474,-134.49805,385,1127,385,171,34,389,0,0
2011,Chatham Sablefish LL Survey,54,1,5,56.3076,-134.58305,349,1096,152,220,48,419,0,1
2011,Chatham Sablefish LL Survey,55,1,2,56.088317,-134.510217,287,1115,127,285,87,478,1,0
2011,Chatham Sablefish LL Survey,56,1,7,56.43485,-134.60515,305,1124,332,147,44,455,0,0
2011,Chatham Sablefish LL Survey,57,1,4,56.25315,-134.412283,376,1124,304,241,17,492,0,0
2011,Chatham Sablefish LL Survey,58,1,1,56.108167,-134.582933,291,1144,365,119,44,411,1,0
2011,Chatham Sablefish LL Survey,6,1,10,56.675383,-134.427433,294,1118,160,282,60,508,0,2
2011,Chatham Sablefish LL Survey,7,1,11,56.721917,-134.4433,280,1131,408,143,115,368,0,0
2011,Chatham Sablefish LL Survey,8,1,14,56.717233,-134.553233,396,1131,246,297,38,461,0,0
2011,Chatham Sablefish LL Survey,9,2,1,56.735167,-134.4755,357,1144,399,174,46,459,0,0
2011,Clarence Sablefish LL Survey,11,2,11,54.806,-131.6945,258,1118,16,629,15,390,16,0
2011,Clarence Sablefish LL Survey,12,2,17,54.838833,-131.880167,220,1113,4,819,45,187,7,0
