Year,FMP,Length,Sex,Source
2017,GOA,63,F,AFSCLL
2017,GOA,63,F,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2018,GOA,63,M,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,M,AFSCLL
2019,GOA,63,M,AFSCLL
2019,GOA,63,M,AFSCLL
2020,GOA,63,F,AFSCLL
2020,GOA,63,F,AFSCLL
2020,GOA,63,F,AFSCLL
2020,GOA,63,F,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,M,AFSCLL
2010,GOA,63,F,AFSCLL
2010,GOA,63,F,AFSCLL
2010,GOA,63,F,AFSCLL
2011,GOA,63,F,AFSCLL
2011,GOA,63,F,AFSCLL
2011,GOA,63,F,AFSCLL
2011,GOA,63,F,AFSCLL
2012,GOA,63,F,AFSCLL
2012,GOA,63,F,AFSCLL
2012,GOA,63,F,AFSCLL
2012,GOA,63,F,AFSCLL
2012,GOA,63,M,AFSCLL
2013,GOA,63,M,AFSCLL
2012,GOA,63,M,AFSCLL
2012,GOA,63,F,AFSCLL
2012,GOA,63,F,AFSCLL
2012,GOA,63,F,AFSCLL
2012,GOA,63,F,AFSCLL
2012,GOA,63,M,AFSCLL
2014,GOA,63,F,AFSCLL
2014,GOA,63,M,AFSCLL
2014,GOA,63,F,AFSCLL
2014,GOA,63,F,AFSCLL
2014,GOA,63,F,AFSCLL
2014,GOA,63,M,AFSCLL
2013,GOA,63,M,AFSCLL
2013,GOA,63,M,AFSCLL
2013,GOA,63,M,AFSCLL
2013,GOA,63,F,AFSCLL
2013,GOA,63,F,AFSCLL
2015,GOA,63,F,AFSCLL
2016,GOA,63,M,AFSCLL
2016,GOA,63,M,AFSCLL
2016,GOA,63,M,AFSCLL
2016,GOA,63,F,AFSCLL
2016,GOA,63,M,AFSCLL
2015,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,F,AFSCLL
2017,GOA,63,F,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2017,GOA,63,M,AFSCLL
2019,GOA,63,M,AFSCLL
2019,GOA,63,F,AFSCLL
2019,GOA,63,M,AFSCLL
2019,GOA,63,M,AFSCLL
2019,GOA,63,M,AFSCLL
2018,GOA,63,M,AFSCLL
2018,GOA,63,M,AFSCLL
2018,GOA,63,M,AFSCLL
2018,GOA,63,F,AFSCLL
2018,GOA,63,F,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,F,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,M,AFSCLL
2020,GOA,63,F,AFSCLL
